Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayDescription,PlayStart
2025,Week 1,SUN,09/07,Raiders,Patriots,3RD QUARTER,1,NE,0,6,0,3 Yard Run,"(12:48) (No Huddle, Shotgun) D.Maye scrambles up the middle to NE 48 for 3 yards (T.Booker; D.White).",1st & 10 at NE 45
2025,Week 1,SUN,09/07,Raiders,Patriots,3RD QUARTER,1,NE,0,7,0,Interception,"(12:23) (No Huddle, Shotgun) D.Maye pass deep right intended for S.Diggs INTERCEPTED by I.Pola-Mao [M.Crosby] at LV 29. I.Pola-Mao to LV 29 for no gain (S.Diggs).",2nd & 7 at NE 48
2025,Week 1,SUN,09/07,Raiders,Patriots,3RD QUARTER,2,LV,1,1,0,23 Yard Pass,(12:14) G.Smith pass deep left to J.Meyers to NE 48 for 23 yards (C.Woodson; C.Davis).,1st & 10 at LV 29
2025,Week 1,SUN,09/07,Raiders,Patriots,3RD QUARTER,2,LV,1,2,0,34 Yard Pass,"(11:34) G.Smith pass short middle to J.Meyers to NE 29 for 19 yards (A.Austin, K.Dugger).
PENALTY on NE-J.Hawkins, Unnecessary Roughness, 15 yards, enforced at NE 29.",1st & 10 at NE 48
2025,Week 1,SUN,09/07,Raiders,Patriots,3RD QUARTER,2,LV,1,3,0,4 Yard Run,(11:09) (Shotgun) A.Jeanty left end to NE 10 for 4 yards (R.Spillane).,1st & 10 at NE 14
2025,Week 1,SUN,09/07,Raiders,Patriots,3RD QUARTER,2,LV,1,4,0,7 Yard Pass,(10:30) (Shotgun) G.Smith pass short left to M.Mayer to NE 3 for 7 yards (C.Elliss).,2nd & 6 at NE 10
2025,Week 1,SUN,09/07,Raiders,Patriots,3RD QUARTER,2,LV,1,5,0,Touchdown Raiders,"(9:44) (Shotgun) A.Jeanty up the middle for 3 yards, TOUCHDOWN.",1st & 3 at NE 3
2025,Week 1,SUN,09/07,Raiders,Patriots,3RD QUARTER,2,LV,1,6,1,Extra Point Good,"D.Carlson extra point is GOOD, Center-J.Bobenmoyer, Holder-A.Cole.",XP attempt from NE 15
2025,Week 1,SUN,09/07,Raiders,Patriots,3RD QUARTER,3,NE,0,1,0,Kickoff,"D.Carlson kicks 28 yards from LV 35 to NE 37, short of landing zone.
PENALTY on LV-D.Carlson, Kickoff Short of Landing Zone, placed at NE 40.",Kickoff from LV 35
2025,Week 1,SUN,09/07,Raiders,Patriots,3RD QUARTER,3,NE,0,2,0,Pass Incomplete,(9:39) (Shotgun) D.Maye pass incomplete short left to H.Henry.,1st & 10 at NE 40
2025,Week 1,SUN,09/07,Raiders,Patriots,3RD QUARTER,3,NE,0,3,0,-1 Yard Pass,(9:35) (Shotgun) D.Maye pass short left to T.Henderson to NE 39 for -1 yards (I.Pola-Mao).,2nd & 10 at NE 40
2025,Week 1,SUN,09/07,Raiders,Patriots,3RD QUARTER,3,NE,0,4,0,Pass Incomplete,(8:56) (Shotgun) D.Maye pass incomplete short left to K.Boutte (K.Kelly).,3rd & 11 at NE 39
2025,Week 1,SUN,09/07,Raiders,Patriots,3RD QUARTER,3,NE,0,5,0,Punt,"(8:50) B.Baringer punts 41 yards to LV 20, Center-J.Ashby, downed by NE-K.Chaisson.",4th & 11 at NE 39
2025,Week 1,SUN,09/07,Raiders,Patriots,3RD QUARTER,4,LV,0,1,0,30 Yard Pass,(8:40) (Shotgun) G.Smith pass deep right to B.Bowers to 50 for 30 yards (M.Jones).,1st & 10 at LV 20
2025,Week 1,SUN,09/07,Raiders,Patriots,3RD QUARTER,4,LV,0,2,0,-1 Yard Run,"(7:58) A.Jeanty right guard to LV 49 for -1 yards (J.Hawkins, C.Barmore).",1st & 10 at 50
2025,Week 1,SUN,09/07,Raiders,Patriots,3RD QUARTER,4,LV,0,3,0,-9 Yard Sack,(7:21) (Shotgun) G.Smith sacked at LV 40 for -9 yards (H.Landry).,2nd & 11 at LV 49
2025,Week 1,SUN,09/07,Raiders,Patriots,3RD QUARTER,4,LV,0,4,0,Pass Incomplete,(6:40) (Shotgun) G.Smith pass incomplete deep right to D.Thornton (C.Davis).,3rd & 20 at LV 40
2025,Week 1,SUN,09/07,Raiders,Patriots,3RD QUARTER,4,LV,0,5,0,Punt,"(6:33) A.Cole punts 60 yards to end zone, Center-J.Bobenmoyer, Touchback.
PENALTY on LV-C.Snowden, Illegal Formation, 5 yards, enforced at NE 20.",4th & 20 at LV 40
2025,Week 1,SUN,09/07,Raiders,Patriots,3RD QUARTER,5,NE,0,1,0,4 Yard Run,(6:25) D.Douglas left end to NE 29 for 4 yards (D.White).,1st & 10 at NE 25
2025,Week 1,SUN,09/07,Raiders,Patriots,3RD QUARTER,5,NE,0,2,0,1 Yard Pass,(5:52) (Shotgun) D.Maye pass short left to T.Henderson to NE 30 for 1 yard (K.Kelly).,2nd & 6 at NE 29
2025,Week 1,SUN,09/07,Raiders,Patriots,3RD QUARTER,5,NE,0,3,0,-2 Yard Sack,(5:12) (Shotgun) D.Maye sacked at NE 28 for -2 yards (T.Wilson).,3rd & 5 at NE 30
2025,Week 1,SUN,09/07,Raiders,Patriots,3RD QUARTER,5,NE,0,4,0,Punt,"(4:39) B.Baringer punts 59 yards to LV 13, Center-J.Ashby. T.Tucker pushed ob at LV 30 for 17 yards (J.Gibbens).
PENALTY on LV-T.Eichenberg, Illegal Block Above the Waist, 10 yards, enforced at LV 26.",4th & 7 at NE 28
2025,Week 1,SUN,09/07,Raiders,Patriots,3RD QUARTER,6,LV,1,1,0,11 Yard Pass,(4:27) (Shotgun) G.Smith pass short left to M.Mayer to LV 27 for 11 yards (C.Elliss).,1st & 10 at LV 16
2025,Week 1,SUN,09/07,Raiders,Patriots,3RD QUARTER,6,LV,1,2,0,38 Yard Pass,(3:56) (Shotgun) G.Smith pass short middle to B.Bowers pushed ob at NE 35 for 38 yards (C.Woodson).,1st & 10 at LV 27
2025,Week 1,SUN,09/07,Raiders,Patriots,3RD QUARTER,6,LV,1,3,0,-2 Yard Pass,"(3:30) (No Huddle, Shotgun) G.Smith pass short left to A.Jeanty to NE 37 for -2 yards (C.Woodson).",1st & 10 at NE 35
2025,Week 1,SUN,09/07,Raiders,Patriots,3RD QUARTER,6,LV,1,4,0,-10 Yard Penalty,"(2:54) (Shotgun) A.Jeanty left tackle to NE 33 for 4 yards (C.Elliss).
PENALTY on LV-D.Glaze, Offensive Holding, 10 yards, enforced at NE 37 - No Play.",2nd & 12 at NE 37
2025,Week 1,SUN,09/07,Raiders,Patriots,3RD QUARTER,6,LV,1,5,0,3 Yard Run,(2:25) Z.White left end to NE 44 for 3 yards (C.Barmore; K.Dugger).,2nd & 22 at NE 47
2025,Week 1,SUN,09/07,Raiders,Patriots,3RD QUARTER,6,LV,1,6,0,12 Yard Pass,(1:43) (Shotgun) G.Smith pass short right to M.Mayer to NE 32 for 12 yards (R.Spillane).,3rd & 19 at NE 44
2025,Week 1,SUN,09/07,Raiders,Patriots,3RD QUARTER,6,LV,1,7,1,Field Goal,"(:56) D.Carlson 51 yard field goal is GOOD, Center-J.Bobenmoyer, Holder-A.Cole.",4th & 7 at NE 32
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,1,NE,0,1,0,Kickoff,D.Carlson kicks 61 yards from LV 35 to NE 4. A.Gibson to NE 31 for 27 yards (J.Shorter; A.Bachman).,Kickoff from LV 35
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,1,NE,0,2,0,-5 Yard Penalty,"(:45) (Shotgun) PENALTY on NE-W.Campbell, False Start, 5 yards, enforced at NE 31 - No Play.",1st & 10 at NE 31
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,1,NE,0,3,0,10 Yard Pass,(:45) (Shotgun) D.Maye pass short right to S.Diggs pushed ob at NE 36 for 10 yards (J.Chinn).,1st & 15 at NE 26
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,1,NE,0,4,0,Pass Incomplete,(:07) D.Maye pass incomplete short right to R.Stevenson.,2nd & 5 at NE 36
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,1,NE,0,5,0,9 Yard Pass,(:02) (Shotgun) D.Maye pass short right to S.Diggs to NE 45 for 9 yards (E.Stokes) [T.Wilson].,3rd & 5 at NE 36
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,1,NE,0,6,0,3 Yard Run,(15:00) A.Gibson left guard to NE 48 for 3 yards (J.Chinn).,1st & 10 at NE 45
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,1,NE,0,7,0,Pass Incomplete,(14:31) (Shotgun) D.Maye pass incomplete short right to A.Gibson.,2nd & 7 at NE 48
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,1,NE,0,8,0,2 Yard Pass,(14:22) (Shotgun) D.Maye pass short middle to D.Maye to 50 for 2 yards (G.Pratt; K.Kelly).,3rd & 7 at NE 48
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,1,NE,0,9,0,Punt,"(13:40) B.Baringer punts 38 yards to LV 12, Center-J.Ashby, fair catch by T.Tucker.",4th & 5 at 50
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,2,LV,1,1,0,8 Yard Pass,(13:33) (Shotgun) G.Smith pass short left to J.Meyers pushed ob at LV 20 for 8 yards (C.Woodson) [M.Williams].,1st & 10 at LV 12
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,2,LV,1,2,0,1 Yard Run,(13:02) (Shotgun) A.Jeanty up the middle to LV 21 for 1 yard (K.Tonga).,2nd & 2 at LV 20
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,2,LV,1,3,0,4 Yard Run,"(12:17) (Shotgun) A.Jeanty right guard to LV 25 for 4 yards (K.White, M.Williams).",3rd & 1 at LV 21
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,2,LV,1,4,0,28 Yard Pass,(11:32) G.Smith pass deep right to T.Tucker to NE 47 for 28 yards (J.Hawkins).,1st & 10 at LV 25
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,2,LV,1,5,0,Pass Incomplete,(10:54) G.Smith pass incomplete short middle to J.Meyers [K.Tonga].,1st & 10 at NE 47
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,2,LV,1,6,0,5 Yard Run,(10:47) Z.White left tackle to NE 42 for 5 yards (C.Durden; K.White).,2nd & 10 at NE 47
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,2,LV,1,7,0,4 Yard Pass,(10:04) (Shotgun) G.Smith pass short right to J.Meyers to NE 38 for 4 yards (M.Jones).,3rd & 5 at NE 42
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,2,LV,1,8,0,8 Yard Pass,(9:25) G.Smith pass short middle to M.Mayer to NE 30 for 8 yards (C.Elliss).,4th & 1 at NE 38
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,2,LV,1,9,0,6 Yard Run,(8:46) A.Jeanty right guard to NE 24 for 6 yards (C.Elliss; M.Jones).,1st & 10 at NE 30
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,2,LV,1,10,0,3 Yard Run,(8:11) (Shotgun) A.Jeanty right guard to NE 21 for 3 yards (R.Spillane).,2nd & 4 at NE 24
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,2,LV,1,11,0,-1 Yard Run,(7:33) A.Jeanty left tackle to NE 22 for -1 yards (A.Austin).,3rd & 1 at NE 21
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,2,LV,1,12,1,Field Goal,"(6:50) D.Carlson 40 yard field goal is GOOD, Center-J.Bobenmoyer, Holder-A.Cole.",4th & 2 at NE 22
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,3,NE,0,1,0,Kickoff,D.Carlson kicks 60 yards from LV 35 to NE 5. T.Henderson to NE 28 for 23 yards (T.Eichenberg; J.Shorter).,Kickoff from LV 35
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,3,NE,0,2,0,Pass Incomplete,(6:40) (Shotgun) D.Maye pass incomplete deep right to H.Henry.,1st & 10 at NE 28
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,3,NE,0,3,0,16 Yard Pass,(6:36) (Shotgun) D.Maye pass short left to S.Diggs to NE 44 for 16 yards (I.Pola-Mao).,2nd & 10 at NE 28
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,3,NE,0,4,0,-8 Yard Sack,"(6:15) (No Huddle, Shotgun) D.Maye sacked at NE 36 for -8 yards (M.Koonce). FUMBLES (M.Koonce) [M.Koonce], recovered by NE-W.Campbell at NE 36.",1st & 10 at NE 44
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,3,NE,0,5,0,Pass Incomplete,"(5:34) (No Huddle, Shotgun) D.Maye pass incomplete short right to M.Hollins.",2nd & 18 at NE 36
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,3,NE,0,6,0,13 Yard Pass,(5:30) (Shotgun) D.Maye pass short left to T.Henderson to NE 49 for 13 yards (I.Pola-Mao; A.Butler) [M.Koonce].,3rd & 18 at NE 36
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,3,NE,0,7,0,-5 Yard Penalty,"(4:53) (No Huddle, Shotgun) PENALTY on NE-W.Campbell, False Start, 5 yards, enforced at NE 49 - No Play.",4th & 5 at NE 49
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,3,NE,0,8,0,Punt,"(4:53) B.Baringer punts 21 yards to LV 35, Center-J.Ashby, out of bounds.",4th & 10 at NE 44
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,4,LV,0,1,0,-5 Yard Penalty,"(4:48) (Shotgun) PENALTY on LV-T.Tucker, False Start, 5 yards, enforced at LV 35 - No Play.",1st & 10 at LV 35
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,4,LV,0,2,0,-1 Yard Run,"(4:48) (Shotgun) A.Jeanty up the middle to LV 29 for -1 yards (M.Jones, C.Barmore).",1st & 15 at LV 30
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,4,LV,0,3,0,-4 Yard Run,(4:11) (Shotgun) A.Jeanty up the middle to LV 25 for -4 yards (C.Woodson).,2nd & 16 at LV 29
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,4,LV,0,4,0,36 Yard Pass,(3:23) (Shotgun) G.Smith pass deep right to D.Thornton to NE 39 for 36 yards (C.Davis).,3rd & 20 at LV 25
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,4,LV,0,5,0,Run for No Gain,(2:57) A.Jeanty right guard to NE 39 for no gain (C.Barmore).,1st & 10 at NE 39
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,4,LV,0,6,0,-1 Yard Run,(2:13) A.Jeanty right tackle to NE 40 for -1 yards (M.Williams).,2nd & 10 at NE 39
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,4,LV,0,7,0,1 Yard Run,(2:00) (Shotgun) A.Jeanty up the middle to NE 39 for 1 yard (M.Williams; K.Chaisson).,3rd & 11 at NE 40
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,4,LV,0,8,0,Punt,"(1:55) A.Cole punts 39 yards to end zone, Center-J.Bobenmoyer, Touchback.",4th & 10 at NE 39
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,5,NE,1,1,0,19 Yard Pass,(1:48) (Shotgun) D.Maye pass deep left to K.Boutte pushed ob at NE 39 for 19 yards (K.Kelly).,1st & 10 at NE 20
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,5,NE,1,2,0,8 Yard Pass,"(1:42) (No Huddle, Shotgun) D.Maye pass short middle to H.Henry to NE 47 for 8 yards (G.Pratt; D.Holmes).",1st & 10 at NE 39
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,5,NE,1,3,0,Pass Incomplete,"(1:23) (No Huddle, Shotgun) D.Maye pass incomplete short left to D.Douglas (M.Crosby).",2nd & 2 at NE 47
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,5,NE,1,4,0,Pass Incomplete,(1:17) (Shotgun) D.Maye pass incomplete short right.,3rd & 2 at NE 47
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,5,NE,1,5,0,3 Yard Pass,(1:09) (Shotgun) D.Maye pass short left to M.Hollins to 50 for 3 yards (K.Kelly).,4th & 2 at NE 47
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,5,NE,1,6,0,12 Yard Pass,"(1:04) (No Huddle, Shotgun) D.Maye pass short middle to H.Henry to LV 38 for 12 yards (D.Holmes) [A.Butler].",1st & 10 at 50
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,5,NE,1,7,0,12 Yard Pass,"(:42) (No Huddle, Shotgun) D.Maye pass short left to K.Williams pushed ob at LV 26 for 12 yards (K.Kelly).",1st & 10 at LV 38
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,5,NE,1,8,0,Pass Incomplete,"(:35) (No Huddle, Shotgun) D.Maye pass incomplete deep left to K.Boutte.",1st & 10 at LV 26
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,5,NE,1,9,0,Sack,(:30) (Shotgun) D.Maye sacked ob at LV 26 for 0 yards (J.Laulu).,2nd & 10 at LV 26
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,5,NE,1,10,1,Field Goal,"(:22) A.Borregales 44 yard field goal is GOOD, Center-J.Ashby, Holder-B.Baringer.",3rd & 10 at LV 26
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,6,LV,0,1,0,Kickoff,"A.Borregales kicks onside 17 yards from NE 35 to LV 48, impetus ends at LV 48, out of bounds.",Kickoff from NE 35
2025,Week 1,SUN,09/07,Raiders,Patriots,4TH QUARTER,6,LV,0,2,0,-1 Yard Run,(:18) G.Smith kneels to LV 47 for -1 yards.,1st & 10 at LV 48
2025,Week 1,SUN,09/07,Cardinals,Saints,1ST QUARTER,1,ARI,0,1,0,Kickoff,B.Grupe kicks 65 yards from NO 35 to ARI 0. G.Dortch to ARI 22 for 22 yards (D.Stutsman).,Kickoff from NO 35
2025,Week 1,SUN,09/07,Cardinals,Saints,1ST QUARTER,1,ARI,0,2,0,3 Yard Run,(14:56) J.Conner right tackle to ARI 25 for 3 yards (D.Godchaux).,1st & 10 at ARI 22
2025,Week 1,SUN,09/07,Cardinals,Saints,1ST QUARTER,1,ARI,0,3,0,11 Yard Pass,(14:18) (Shotgun) K.Murray pass short left to T.McBride pushed ob at ARI 36 for 11 yards (I.Yiadom).,2nd & 7 at ARI 25
2025,Week 1,SUN,09/07,Cardinals,Saints,1ST QUARTER,1,ARI,0,4,0,-11 Yard Sack,(13:40) K.Murray sacked at ARI 25 for -11 yards (C.Jordan).,1st & 10 at ARI 36
2025,Week 1,SUN,09/07,Cardinals,Saints,1ST QUARTER,1,ARI,0,5,0,-2 Yard Run,(12:57) (Shotgun) J.Conner left end to ARI 23 for -2 yards (K.McKinstry).,2nd & 21 at ARI 25
2025,Week 1,SUN,09/07,Cardinals,Saints,1ST QUARTER,1,ARI,0,6,0,1 Yard Run,(12:14) (Shotgun) T.Benson left guard to ARI 24 for 1 yard (D.Davis).,3rd & 23 at ARI 23
2025,Week 1,SUN,09/07,Cardinals,Saints,1ST QUARTER,1,ARI,0,7,0,Punt,"(11:39) B.Gillikin punts 60 yards to NO 16, Center-A.Brewer. R.Shaheed to NO 23 for 7 yards (A.Davis-Gaither; E.Higgins).",4th & 22 at ARI 24
2025,Week 1,SUN,09/07,Cardinals,Saints,1ST QUARTER,2,NO,0,1,0,3 Yard Run,(11:27) (Shotgun) A.Kamara up the middle to NO 26 for 3 yards (A.Davis-Gaither; C.Campbell).,1st & 10 at NO 23
2025,Week 1,SUN,09/07,Cardinals,Saints,1ST QUARTER,2,NO,0,2,0,Pass Incomplete,(10:55) (Shotgun) S.Rattler pass incomplete short middle to R.Shaheed (W.Johnson).,2nd & 7 at NO 26
2025,Week 1,SUN,09/07,Cardinals,Saints,1ST QUARTER,2,NO,0,3,0,Pass Incomplete,(10:51) (Shotgun) S.Rattler pass incomplete short right.,3rd & 7 at NO 26
2025,Week 1,SUN,09/07,Cardinals,Saints,1ST QUARTER,2,NO,0,4,0,Punt,"(10:46) K.Kroeger punts 47 yards to ARI 27, Center-Z.Wood. G.Dortch to ARI 34 for 7 yards (C.Rumph; J.Ford).",4th & 7 at NO 26
2025,Week 1,SUN,09/07,Cardinals,Saints,1ST QUARTER,3,ARI,1,1,0,5 Yard Pass,(10:34) K.Murray pass short left to T.McBride to ARI 39 for 5 yards (J.Reid).,1st & 10 at ARI 34
2025,Week 1,SUN,09/07,Cardinals,Saints,1ST QUARTER,3,ARI,1,2,0,13 Yard Run,"(10:06) (No Huddle, Shotgun) K.Murray scrambles right end ran ob at NO 48 for 13 yards (J.Reid).",2nd & 5 at ARI 39
2025,Week 1,SUN,09/07,Cardinals,Saints,1ST QUARTER,3,ARI,1,3,0,1 Yard Run,"(9:28) (No Huddle, Shotgun) J.Conner left tackle to NO 47 for 1 yard (J.Blackmon).",1st & 10 at NO 48
2025,Week 1,SUN,09/07,Cardinals,Saints,1ST QUARTER,3,ARI,1,4,0,Sack,(8:55) (No Huddle) K.Murray sacked ob at NO 47 for 0 yards (C.Granderson).,2nd & 9 at NO 47
2025,Week 1,SUN,09/07,Cardinals,Saints,1ST QUARTER,3,ARI,1,5,0,13 Yard Penalty,"(8:11) (Shotgun) K.Murray pass incomplete short middle to M.Harrison (K.McKinstry).
PENALTY on NO-K.McKinstry, Defensive Pass Interference, 13 yards, enforced at NO 47 - No Play.",3rd & 9 at NO 47
2025,Week 1,SUN,09/07,Cardinals,Saints,1ST QUARTER,3,ARI,1,6,0,-5 Yard Penalty,"(8:05) (Shotgun) PENALTY on ARI-I.Adams, False Start, 5 yards, enforced at NO 34 - No Play.",1st & 10 at NO 34
2025,Week 1,SUN,09/07,Cardinals,Saints,1ST QUARTER,3,ARI,1,7,0,Sack,(8:05) (Shotgun) K.Murray sacked at NO 39 for 0 yards (P.Werner).,1st & 15 at NO 39
2025,Week 1,SUN,09/07,Cardinals,Saints,1ST QUARTER,3,ARI,1,8,0,12 Yard Run,(7:22) (Shotgun) J.Conner up the middle to NO 27 for 12 yards (J.Reid; C.Rumph).,2nd & 15 at NO 39
2025,Week 1,SUN,09/07,Cardinals,Saints,1ST QUARTER,3,ARI,1,9,0,5 Yard Pass,(6:38) (Shotgun) K.Murray pass short right to Mi.Wilson to NO 22 for 5 yards (P.Werner).,3rd & 3 at NO 27
2025,Week 1,SUN,09/07,Cardinals,Saints,1ST QUARTER,3,ARI,1,10,0,3 Yard Run,(5:58) J.Conner up the middle to NO 19 for 3 yards (D.Davis).,1st & 10 at NO 22
2025,Week 1,SUN,09/07,Cardinals,Saints,1ST QUARTER,3,ARI,1,11,0,Pass Incomplete,(5:17) (Shotgun) K.Murray pass incomplete short left to E.Higgins (C.Granderson).,2nd & 7 at NO 19
2025,Week 1,SUN,09/07,Cardinals,Saints,1ST QUARTER,3,ARI,1,12,0,-5 Yard Penalty,"(5:14) (Shotgun) PENALTY on ARI, Delay of Game, 5 yards, enforced at NO 19 - No Play.",3rd & 7 at NO 19
2025,Week 1,SUN,09/07,Cardinals,Saints,1ST QUARTER,3,ARI,1,13,0,Pass Incomplete,(5:14) (Shotgun) K.Murray pass incomplete deep right to Mi.Wilson.,3rd & 12 at NO 24
2025,Week 1,SUN,09/07,Cardinals,Saints,1ST QUARTER,3,ARI,1,14,1,Field Goal,"(5:07) C.Ryland 42 yard field goal is GOOD, Center-A.Brewer, Holder-B.Gillikin.",4th & 12 at NO 24
2025,Week 1,SUN,09/07,Cardinals,Saints,2ND QUARTER,1,NO,1,1,0,Kickoff,C.Ryland kicks 62 yards from ARI 35 to NO 3. K.Miller to NO 25 for 22 yards (O.Pappoe; A.Davis-Gaither).,Kickoff from ARI 35
2025,Week 1,SUN,09/07,Cardinals,Saints,2ND QUARTER,1,NO,1,2,0,11 Yard Pass,(4:56) (Shotgun) S.Rattler pass short right to J.Johnson to NO 36 for 11 yards (Ma.Wilson; Z.Collins).,1st & 10 at NO 25
2025,Week 1,SUN,09/07,Cardinals,Saints,2ND QUARTER,1,NO,1,3,0,2 Yard Run,"(4:33) (No Huddle, Shotgun) S.Rattler right guard to NO 38 for 2 yards (C.Campbell).",1st & 10 at NO 36
2025,Week 1,SUN,09/07,Cardinals,Saints,2ND QUARTER,1,NO,1,4,0,13 Yard Pass,"(4:14) (No Huddle, Shotgun) S.Rattler pass short left to C.Olave pushed ob at ARI 49 for 13 yards (M.Melton).",2nd & 8 at NO 38
2025,Week 1,SUN,09/07,Cardinals,Saints,2ND QUARTER,1,NO,1,5,0,-5 Yard Penalty,"(3:39) (No Huddle, Shotgun) S.Rattler pass short left to A.Kamara pushed ob at ARI 48 for 1 yard (B.Baker; M.Melton).
PENALTY on NO-C.Olave, Illegal Shift, 5 yards, enforced at ARI 49 - No Play.",1st & 10 at ARI 49
2025,Week 1,SUN,09/07,Cardinals,Saints,2ND QUARTER,1,NO,1,6,0,10 Yard Run,(3:13) (Shotgun) K.Miller left guard to ARI 44 for 10 yards (G.Williams; Ma.Wilson).,1st & 15 at NO 46
2025,Week 1,SUN,09/07,Cardinals,Saints,2ND QUARTER,1,NO,1,7,0,-10 Yard Penalty,"(2:33) (Shotgun) A.Kamara right guard to ARI 42 for 2 yards (J.Thompson; P.Mustipher).
PENALTY on NO-C.Ruiz, Offensive Holding, 10 yards, enforced at ARI 44 - No Play.",2nd & 5 at ARI 44
2025,Week 1,SUN,09/07,Cardinals,Saints,2ND QUARTER,1,NO,1,8,0,5 Yard Penalty,"(2:11) (Shotgun) S.Rattler pass deep left intended for R.Shaheed INTERCEPTED by W.Johnson at ARI 00. Touchback.
PENALTY on ARI-M.Melton, Illegal Contact, 5 yards, enforced at NO 46 - No Play.",2nd & 15 at NO 46
2025,Week 1,SUN,09/07,Cardinals,Saints,2ND QUARTER,1,NO,1,9,0,9 Yard Run,(2:01) A.Richards reported in as eligible.  A.Kamara right end to ARI 40 for 9 yards (A.Davis-Gaither).,1st & 10 at ARI 49
2025,Week 1,SUN,09/07,Cardinals,Saints,2ND QUARTER,1,NO,1,10,0,2 Yard Run,(1:21) (Shotgun) D.Radunz reported in as eligible.  A.Kamara up the middle to ARI 38 for 2 yards (C.Campbell).,2nd & 1 at ARI 40
2025,Week 1,SUN,09/07,Cardinals,Saints,2ND QUARTER,1,NO,1,11,0,-5 Yard Penalty,"(:44) (Shotgun) S.Rattler pass incomplete short right.
PENALTY on NO, Illegal Shift, 5 yards, enforced at ARI 38 - No Play.
Penalty on NO, Illegal Formation, declined.",1st & 10 at ARI 38
2025,Week 1,SUN,09/07,Cardinals,Saints,2ND QUARTER,1,NO,1,12,0,6 Yard Run,(:40) (Shotgun) S.Rattler right end to ARI 37 for 6 yards (B.Baker).,1st & 15 at ARI 43
2025,Week 1,SUN,09/07,Cardinals,Saints,2ND QUARTER,1,NO,1,13,0,12 Yard Pass,"(:11) (No Huddle, Shotgun) S.Rattler pass short left to B.Cooks to ARI 25 for 12 yards (J.Thompson).",2nd & 9 at ARI 37
